time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.6711451180198797,1.16807942187142,19.60528001568246,0.15145938832834815,0.014025504957067447,0.0,0.44348629676313583,1.507962597664397,5.563896249226957,0.06147708899714441,0.09940107579750712,0.0,442.5208992987588,440.8644946137644,441.2345803912991,440.89127715177284
3.1200000000000023,0.6974810723255036,1.2611609629602407,19.93855583285565,0.1550622627321392,0.020195670239238517,0.0,0.4338540037870168,1.595048456303797,5.545273351560763,0.05702573305004416,0.1089422629768115,0.0,431.30349693862485,432.1182015836228,432.37809594367144,432.0054982541012
3.1800000000000024,0.7231032071877568,1.3597155124019191,20.271922291063497,0.15818737379624448,0.026703432511376413,0.0,0.4196189855874818,1.690350679690587,5.5667109171645635,0.03970950829291209,0.10748678094258254,0.0,445.4870679409586,445.3783454424118,445.2328440349563,443.81529309451696
3.2400000000000024,0.747805040251481,1.46372483886663,20.60461047094771,0.16106274526101583,0.03320528708495729,0.0,0.40323690913168875,1.7768390481267056,5.523000862330298,0.06068025159755156,0.11006238321185835,0.0,422.9140172182857,423.14682920966936,424.41391416227225,426.2118062943295
3.3000000000000025,0.7713032542034461,1.5734901701289261,20.93786509323793,0.1643613655711711,0.03935275975270347,0.0,0.37941660896015517,1.8822499668992068,5.585024690895474,0.04001808167190134,0.07946172720393554,0.0,459.92342371107884,457.5012931274737,458.21907967217476,456.5751221533048
3.3600000000000025,0.7932059439014092,1.6898405560480871,21.276071818361334,0.1665822146983187,0.04431371058260325,0.0,0.35019143244559914,1.996197696812921,5.687870091320577,0.030205383052866047,0.08844741688262896,0.0,471.0321128893766,471.7317192260879,471.9573554149145,471.19979076495565
3.4200000000000026,0.8133971550238911,1.812517997813896,21.617195335382764,0.16794590381509344,0.050079384724597276,0.0,0.3223619332814408,2.093144998387793,5.682818369530271,0.0003451167774511498,0.10814551576533013,0.0,437.73342526369476,439.37773798575193,440.9010062639259,438.4265873079808
3.4800000000000026,0.831727805243747,1.9412968807390176,21.959633498070325,0.16781479483277906,0.056718007581438634,0.0,0.2880461585534273,2.1993752321277453,5.731437523401449,-0.007798782611620566,0.11521897061769507,0.0,456.5109334443202,457.08554556028736,456.24721368547665,455.59645990384513
3.5400000000000027,0.8480449398493796,2.075926609666459,22.301981730698916,0.16728871134669987,0.06435471732824993,0.0,0.25525096787955004,2.2882220348337072,5.680349735514596,-0.01078073625222601,0.14432030932335388,0.0,424.1501644714093,426.65764678023385,424.42729354968344,424.1713475519696
3.6000000000000028,0.8622011530989483,2.216027565869151,22.642207003194063,0.16750470509368842,0.07282467424581895,0.0,0.2158851068816533,2.3817463521942988,5.660489573453257,0.022905680111491834,0.13397303486576848,0.0,434.31814913423517,433.4682701353316,434.3550697258968,437.1716077948252
3.660000000000003,0.8737979598087887,2.3618554244907837,22.981923187063767,0.1696558336362104,0.08106075040303384,0.0,0.16995845467848197,2.4792693865394035,5.663208768433054,0.05379147636194661,0.14314915983468326,0.0,442.05514684103315,442.82825968600537,440.76081441817985,443.30706197987894
3.720000000000003,0.8824527278029781,2.5136413624418004,23.3222180940451,0.17330159800558054,0.08974181884413124,0.0,0.11776427198996448,2.5804827507453547,5.679653246444618,0.07195167908165372,0.14758741523448043,0.0,447.2548019537208,447.63558788439985,445.9683801944554,447.45207594109587
3.780000000000003,0.8879636785298197,2.6712769814453536,23.661878485915977,0.17736223206838275,0.0982172549764071,0.0,0.06520541387271242,2.674337134615623,5.642317870166797,0.057358619572094226,0.12396497803273994,0.0,431.28996579090636,429.3086584415588,430.7792405771682,429.546754439077
3.840000000000003,0.8897086519778378,2.8354370844455006,24.003949579995286,0.18090679191644998,0.1061166189463254,0.0,-0.007777075003900898,2.7978299724515256,5.759167716761204,0.06230542304092366,0.14375911968483082,0.0,478.22515700785414,479.7450830776515,478.65519292905503,479.033737612131
3.900000000000003,0.887138054346414,3.0066731485245826,24.350842206196237,0.18526525894840784,0.11522534689278707,0.0,-0.07871275788466113,2.910283303416441,5.80338627804009,0.0878609987793806,0.16436326581855148,0.0,457.0423571940014,458.70253846431933,458.1518864225587,460.1833930323151
3.960000000000003,0.8799712772340671,3.1849831388007184,24.70169896988809,0.19069870015458168,0.12494324569652893,0.0,-0.1610972334928266,3.0337241892815974,5.890984666388725,0.09546467748213515,0.15668384590553686,0.0,473.8284820347174,473.2607885847336,472.3287790375142,472.9212465000472
4.020000000000002,0.8676444059340541,3.3708242141848253,25.057912160770403,0.19607272805045994,0.1343833488534516,0.0,-0.2506686116147887,3.1613277374240685,5.9818709609760745,0.07391034548642804,0.1586050376083414,0.0,475.1200438555436,475.2890358798529,477.31643692979014,475.6742698660082
4.080000000000001,0.8496666044814517,3.564526305781774,25.420115529955098,0.2010852216543606,0.14357239214345263,0.0,-0.3494583711970224,3.295649054627173,6.090533562824301,0.0979699949909261,0.13908229460969662,0.0,482.6768219504648,481.22079772552695,483.2416587365277,485.05712438171327
4.14,0.8263180156533189,3.7653537273765605,25.783786131581092,0.20695960013136006,0.15163060232906567,0.0,-0.4294940372703345,3.3990016412124224,6.031746736044669,0.09777872843387268,0.12245389408960684,0.0,432.7424834222877,431.3571609033587,432.4842218619966,432.47661289139546
4.199999999999998,0.7984307071337317,3.9719376069734706,26.141423434783327,0.21259980353807872,0.15906877412288445,0.0,-0.5006617300016049,3.4875469956959813,5.889915980433225,0.08512461340724249,0.12683768435977835,0.0,403.786387628575,404.19739153202397,403.7305012827763,402.59524335470337
4.259999999999997,0.7648819246649191,4.185582220714191,26.498318189823554,0.21848274509643062,0.1667650576565256,0.0,-0.6182820899916353,3.634219460181,6.005404354121715,0.11595929249241337,0.1309920934558268,0.0,485.44683175241465,485.7720223930034,486.9551249158616,489.26365357886584
4.319999999999996,0.7252239274533141,4.406708608774327,26.855691740325806,0.22552183850106378,0.17437654688976867,0.0,-0.7042634793711576,3.7371383905607165,5.90711753087456,0.11990390784741514,0.11695886508739507,0.0,420.9489370984521,419.7480572832095,420.7831854217246,421.13778811189974
4.379999999999995,0.6797421297437672,4.634799247401653,27.21017507598589,0.23309695064414893,0.18103044565677973,0.0,-0.8123383081491907,3.866354552333752,5.90841011458433,0.13661047952680067,0.09463874938351871,0.0,455.02443520522723,453.24402116693113,452.97030666720605,454.3261137342579
4.439999999999993,0.6276677860337554,4.870753178469674,27.5646564203802,0.24107641694358328,0.1865424932705233,0.0,-0.9238922546160317,3.9992992910539726,5.907029191188541,0.12454870850842208,0.08565692416566215,0.0,455.0921652351552,454.37935679593943,454.38341705031377,453.43098164669703
4.499999999999992,0.5674996129212287,5.116453786441677,27.925685191141955,0.248569315250176,0.1913550466089946,0.0,-1.0819834241834887,4.191081413112544,6.125241261061934,0.125538667382251,0.06615091341869263,0.0,522.3253790994271,520.9670250093594,522.0158456427384,522.0965636558816
4.559999999999991,0.4988902230549752,5.372349409602306,28.29397908938763,0.25626001892884265,0.19558505175757812,0.0,-1.205252378838542,4.3392090749436125,6.1504028373271575,0.13298998044429652,0.07802025143740453,0.0,467.9126195679122,468.8394419340862,467.8188754385793,468.4129158705475
4.6199999999999894,0.4235951134148595,5.6362410998759485,28.65989036509869,0.26461184695979867,0.19986260238173248,0.0,-1.3049499017311323,4.457710911110661,6.046623516762588,0.14936456987544203,0.05235820446713473,0.0,429.00083763669824,426.81956998047843,426.1695163620801,427.5858868384497
4.679999999999988,0.34164492143791697,5.908142545406839,29.022454801444123,0.27418183436482035,0.20263258136807494,0.0,-1.426886832217747,4.606243857026437,6.0381520867212215,0.17448827467585068,0.029391636207735092,0.0,459.4305888195847,457.60665236149146,459.4019177408202,461.41288356683486
4.739999999999987,0.25236675028026173,6.189063916531103,29.38430797321283,0.28486726081991964,0.2041047431572851,0.0,-1.5490938888195522,4.758474660591002,6.022895644960557,0.18445677839821667,0.012428102583942283,0.0,460.32061302191096,458.9759655629755,457.63245840422206,458.45491379076657
4.799999999999986,0.1557148907989429,6.479312004576012,29.745278209056472,0.2967395675736686,0.2050494286000264,0.0,-1.672598658284474,4.917200419700333,6.008647284779428,0.21624576940049098,0.021666568522285747,0.0,460.1669135717582,460.89774795672963,459.7797190965394,462.3277038642368
4.859999999999984,0.0516917285958243,6.779193559614604,30.105066011866352,0.31014752413504443,0.20639113792850416,0.0,-1.7948471305864488,5.079707724624326,5.983430617892062,0.23496319590198955,0.0237171484139507,0.0,458.75883941621345,458.92168515368024,458.53488219868154,460.0670953081401
4.919999999999983,-0.06013671176315024,7.089691066577906,30.465290927641767,0.3244966661968878,0.2075092439896844,0.0,-1.9326810730848252,5.271118952241867,6.0226443953602224,0.2464211541956427,0.005795011963495222,0.0,481.8818347551245,480.52470461694537,481.7220796295313,482.6399471857619
4.979999999999982,-0.17926009311086488,7.410409189176219,30.823307268468223,0.33912023959678894,0.20756952935042783,0.0,-2.0381175297724163,5.420421107273781,5.910865847557403,0.23771709213425282,-0.010898907293689756,0.0,435.81681425897784,434.4187932191641,434.8039761388966,434.1347809800158
5.0399999999999805,-0.30503504946705956,7.740790287206026,31.17600327472166,0.3531453348686844,0.2064006006944945,0.0,-2.154250453188688,5.593146027274574,5.844953498062069,0.2243490794005687,-0.04830749206918727,0.0,453.5968643454136,450.58161896346695,451.32531870924566,450.29817262752886
